source,year,month,iso3,hooks,sets,lat_index,lon_index,region,region_CCSBT
iotc,2018,9,MDV,3600.0,0,,,Other_Region,Other_Region
iotc,2018,6,MOZ,41730.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,2975.84,0,,,Other_Region,Other_Region
iotc,2017,2,REU,117.78,0,,,Other_Region,Other_Region
iotc,2017,7,REU,313.57,0,,,Other_Region,Other_Region
iotc,2017,8,REU,6747.78,0,,,Other_Region,Other_Region
iotc,2017,8,REU,544.1,0,,,Other_Region,Other_Region
iotc,2017,9,REU,243.24,0,,,Other_Region,Other_Region
iotc,2017,12,REU,3824.53,0,,,Other_Region,Other_Region
iotc,2018,3,REU,1299.25,0,,,Other_Region,Other_Region
iotc,2018,4,REU,9386.98,0,,,Other_Region,Other_Region
iotc,2018,5,REU,127.23,0,,,Other_Region,Other_Region
iotc,2018,6,REU,8143.09,0,,,Other_Region,Other_Region
iotc,2018,9,REU,13005.0,0,,,Other_Region,Other_Region
iotc,2018,10,REU,13738.0,0,,,Other_Region,Other_Region
iotc,2018,11,REU,4252.0,0,,,Other_Region,Other_Region
iotc,2019,4,REU,1712.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,165.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,52687.0,0,,,Other_Region,Other_Region
iotc,2017,3,SYC,10840.0,0,,,Other_Region,Other_Region
iotc,2017,9,SYC,20750.0,0,,,Other_Region,Other_Region
iotc,2018,4,SYC,4000.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2018,9,SYC,1500.0,0,,,Other_Region,Other_Region
iotc,2017,4,ZAF,3000.0,0,,,Other_Region,Other_Region
iotc,2018,7,ZAF,12948.0,0,,,Other_Region,Other_Region
iotc,2019,5,ZAF,12800.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,17280.0,0,,,Other_Region,Other_Region
iotc,2017,4,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,2,REU,446.68,0,,,Other_Region,Other_Region
iotc,2017,2,REU,6.07,0,,,Other_Region,Other_Region
iotc,2018,2,REU,1149.42,0,,,Other_Region,Other_Region
iotc,2018,2,REU,5203.94,0,,,Other_Region,Other_Region
iotc,2018,4,REU,2349.68,0,,,Other_Region,Other_Region
iotc,2018,7,REU,536.6,0,,,Other_Region,Other_Region
iotc,2018,12,REU,709.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,1800.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,9731.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,1357.0,0,,,Other_Region,Other_Region
iotc,2019,7,REU,29042.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,533.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,10891.0,0,,,Other_Region,Other_Region
iotc,2019,11,REU,9253.0,0,,,Other_Region,Other_Region
iotc,2017,4,SYC,500.0,0,,,Other_Region,Other_Region
iotc,2017,5,SYC,7150.0,0,,,Other_Region,Other_Region
iotc,2017,6,ZAF,4992.0,0,,,Other_Region,Other_Region
iotc,2018,6,ZAF,13100.0,0,,,Other_Region,Other_Region
iotc,2018,7,ZAF,3400.0,0,,,Other_Region,Other_Region
iotc,2019,4,ZAF,33204.0,0,,,Other_Region,Other_Region
iotc,2019,9,ZAF,9340.0,0,,,Other_Region,Other_Region
iotc,2019,10,ZAF,1300.0,0,,,Other_Region,Other_Region
iotc,2018,12,MDV,23400.0,0,,,Other_Region,Other_Region
iotc,2018,11,MOZ,28904.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,4511.31,0,,,Other_Region,Other_Region
iotc,2017,7,REU,1602.97,0,,,Other_Region,Other_Region
iotc,2017,12,REU,2827.08,0,,,Other_Region,Other_Region
iotc,2018,2,REU,6106.35,0,,,Other_Region,Other_Region
iotc,2018,2,REU,16.19,0,,,Other_Region,Other_Region
iotc,2018,3,REU,24.04,0,,,Other_Region,Other_Region
iotc,2018,7,REU,1722.36,0,,,Other_Region,Other_Region
iotc,2018,10,REU,618.0,0,,,Other_Region,Other_Region
iotc,2018,11,REU,9109.0,0,,,Other_Region,Other_Region
iotc,2018,12,REU,19083.0,0,,,Other_Region,Other_Region
iotc,2019,1,REU,9392.0,0,,,Other_Region,Other_Region
iotc,2019,7,REU,3196.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,3466.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,3862.0,0,,,Other_Region,Other_Region
iotc,2019,12,REU,2280.0,0,,,Other_Region,Other_Region
iotc,2017,1,SYC,13440.0,0,,,Other_Region,Other_Region
iotc,2017,2,SYC,11900.0,0,,,Other_Region,Other_Region
iotc,2017,5,SYC,48848.0,0,,,Other_Region,Other_Region
iotc,2018,1,SYC,29200.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,6,ZAF,4800.0,0,,,Other_Region,Other_Region
iotc,2017,10,ZAF,4574.0,0,,,Other_Region,Other_Region
iotc,2017,12,ZAF,1305.0,0,,,Other_Region,Other_Region
iotc,2019,3,ZAF,2000.0,0,,,Other_Region,Other_Region
iotc,2018,6,MDV,7200.0,0,,,Other_Region,Other_Region
iotc,2017,4,REU,15431.55,0,,,Other_Region,Other_Region
iotc,2017,5,REU,37774.38,0,,,Other_Region,Other_Region
iotc,2017,6,REU,4260.63,0,,,Other_Region,Other_Region
iotc,2017,8,REU,607.76,0,,,Other_Region,Other_Region
iotc,2017,10,REU,98.32,0,,,Other_Region,Other_Region
iotc,2017,10,REU,1698.84,0,,,Other_Region,Other_Region
iotc,2018,3,REU,1080.96,0,,,Other_Region,Other_Region
iotc,2018,4,REU,9238.92,0,,,Other_Region,Other_Region
iotc,2018,5,REU,16414.33,0,,,Other_Region,Other_Region
iotc,2018,6,REU,3603.69,0,,,Other_Region,Other_Region
iotc,2019,1,REU,399.0,0,,,Other_Region,Other_Region
iotc,2019,1,REU,1064.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,3755.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,4845.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,27.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,304.0,0,,,Other_Region,Other_Region
iotc,2019,12,REU,21.0,0,,,Other_Region,Other_Region
iotc,2017,11,SYC,2700.0,0,,,Other_Region,Other_Region
iotc,2017,11,SYC,600.0,0,,,Other_Region,Other_Region
iotc,2018,3,SYC,13640.0,0,,,Other_Region,Other_Region
iotc,2018,8,SYC,3750.0,0,,,Other_Region,Other_Region
iotc,2018,11,SYC,700.0,0,,,Other_Region,Other_Region
iotc,2018,3,ZAF,1125.0,0,,,Other_Region,Other_Region
iotc,2018,8,ZAF,12128.0,0,,,Other_Region,Other_Region
iotc,2018,9,ZAF,2904.0,0,,,Other_Region,Other_Region
iotc,2019,9,ZAF,6444.0,0,,,Other_Region,Other_Region
iotc,2017,8,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,4,REU,699.68,0,,,Other_Region,Other_Region
iotc,2017,6,REU,2591.01,0,,,Other_Region,Other_Region
iotc,2017,7,REU,920.12,0,,,Other_Region,Other_Region
iotc,2017,9,REU,757.1,0,,,Other_Region,Other_Region
iotc,2017,10,REU,13287.15,0,,,Other_Region,Other_Region
iotc,2017,11,REU,40735.73,0,,,Other_Region,Other_Region
iotc,2018,5,REU,30584.65,0,,,Other_Region,Other_Region
iotc,2018,7,REU,2505.63,0,,,Other_Region,Other_Region
iotc,2018,9,REU,13957.0,0,,,Other_Region,Other_Region
iotc,2018,9,REU,7342.0,0,,,Other_Region,Other_Region
iotc,2019,1,REU,973.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,13623.0,0,,,Other_Region,Other_Region
iotc,2019,4,REU,1329.0,0,,,Other_Region,Other_Region
iotc,2019,5,REU,8893.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,8492.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,20323.0,0,,,Other_Region,Other_Region
iotc,2019,11,REU,16653.0,0,,,Other_Region,Other_Region
iotc,2017,2,SYC,15232.0,0,,,Other_Region,Other_Region
iotc,2018,5,SYC,91094.0,0,,,Other_Region,Other_Region
iotc,2018,10,SYC,1800.0,0,,,Other_Region,Other_Region
iotc,2017,9,ZAF,1100.0,0,,,Other_Region,Other_Region
iotc,2017,9,ZAF,1100.0,0,,,Other_Region,Other_Region
iotc,2018,6,ZAF,6375.0,0,,,Other_Region,Other_Region
iotc,2018,7,ZAF,1000.0,0,,,Other_Region,Other_Region
iotc,2018,10,ZAF,1400.0,0,,,Other_Region,Other_Region
iotc,2017,1,MDV,6120.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,6120.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,2287.65,0,,,Other_Region,Other_Region
iotc,2017,4,REU,18519.13,0,,,Other_Region,Other_Region
iotc,2017,4,REU,1474.89,0,,,Other_Region,Other_Region
iotc,2017,5,REU,4531.43,0,,,Other_Region,Other_Region
iotc,2017,6,REU,480.65,0,,,Other_Region,Other_Region
iotc,2017,7,REU,567.54,0,,,Other_Region,Other_Region
iotc,2018,1,REU,10908.19,0,,,Other_Region,Other_Region
iotc,2018,3,REU,4433.17,0,,,Other_Region,Other_Region
iotc,2018,7,REU,209.93,0,,,Other_Region,Other_Region
iotc,2018,8,REU,5820.11,0,,,Other_Region,Other_Region
iotc,2018,10,REU,438.0,0,,,Other_Region,Other_Region
iotc,2018,10,REU,569.0,0,,,Other_Region,Other_Region
iotc,2018,10,REU,25671.0,0,,,Other_Region,Other_Region
iotc,2018,10,REU,4195.0,0,,,Other_Region,Other_Region
iotc,2018,11,REU,8378.0,0,,,Other_Region,Other_Region
iotc,2018,12,REU,30.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,4080.0,0,,,Other_Region,Other_Region
iotc,2019,7,REU,1114.0,0,,,Other_Region,Other_Region
iotc,2019,7,REU,3142.0,0,,,Other_Region,Other_Region
iotc,2017,1,SYC,4180.0,0,,,Other_Region,Other_Region
iotc,2017,3,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,5,SYC,1000.0,0,,,Other_Region,Other_Region
iotc,2017,7,SYC,1350.0,0,,,Other_Region,Other_Region
iotc,2018,1,SYC,19830.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,1400.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,2700.0,0,,,Other_Region,Other_Region
iotc,2018,10,SYC,600.0,0,,,Other_Region,Other_Region
iotc,2018,11,SYC,2380.0,0,,,Other_Region,Other_Region
iotc,2017,6,ZAF,9252.0,0,,,Other_Region,Other_Region
iotc,2017,10,ZAF,10100.0,0,,,Other_Region,Other_Region
iotc,2017,11,ZAF,1350.0,0,,,Other_Region,Other_Region
iotc,2019,1,ZAF,11400.0,0,,,Other_Region,Other_Region
iotc,2017,4,MDV,6480.0,0,,,Other_Region,Other_Region
iotc,2018,11,MDV,5400.0,0,,,Other_Region,Other_Region
iotc,2018,12,MDV,3600.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,3330.14,0,,,Other_Region,Other_Region
iotc,2017,2,REU,1109.78,0,,,Other_Region,Other_Region
iotc,2017,4,REU,449.61,0,,,Other_Region,Other_Region
iotc,2017,12,REU,5863.14,0,,,Other_Region,Other_Region
iotc,2018,1,REU,2820.16,0,,,Other_Region,Other_Region
iotc,2018,4,REU,533.7,0,,,Other_Region,Other_Region
iotc,2018,6,REU,1818.76,0,,,Other_Region,Other_Region
iotc,2018,6,REU,1908.41,0,,,Other_Region,Other_Region
iotc,2018,7,REU,6339.21,0,,,Other_Region,Other_Region
iotc,2018,7,REU,11774.42,0,,,Other_Region,Other_Region
iotc,2018,10,REU,1011.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,6956.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,2150.0,0,,,Other_Region,Other_Region
iotc,2017,3,SYC,6550.0,0,,,Other_Region,Other_Region
iotc,2017,5,SYC,6300.0,0,,,Other_Region,Other_Region
iotc,2017,7,SYC,3650.0,0,,,Other_Region,Other_Region
iotc,2017,10,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,12,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2018,1,SYC,700.0,0,,,Other_Region,Other_Region
iotc,2018,2,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,10,ZAF,1000.0,0,,,Other_Region,Other_Region
iotc,2017,11,ZAF,1050.0,0,,,Other_Region,Other_Region
iotc,2018,3,ZAF,10459.0,0,,,Other_Region,Other_Region
iotc,2019,7,ZAF,9600.0,0,,,Other_Region,Other_Region
iotc,2017,4,MDV,4320.0,0,,,Other_Region,Other_Region
iotc,2017,6,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,7,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,2,REU,2512.04,0,,,Other_Region,Other_Region
iotc,2018,2,REU,380.75,0,,,Other_Region,Other_Region
iotc,2018,4,REU,207.17,0,,,Other_Region,Other_Region
iotc,2018,7,REU,2571.44,0,,,Other_Region,Other_Region
iotc,2018,10,REU,13011.0,0,,,Other_Region,Other_Region
iotc,2018,10,REU,2675.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,3417.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,695.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,2291.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,10758.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,1353.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,2209.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,2184.0,0,,,Other_Region,Other_Region
iotc,2019,12,REU,774.0,0,,,Other_Region,Other_Region
iotc,2017,3,SYC,4300.0,0,,,Other_Region,Other_Region
iotc,2017,7,SYC,1700.0,0,,,Other_Region,Other_Region
iotc,2017,8,SYC,5730.0,0,,,Other_Region,Other_Region
iotc,2017,9,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,10,SYC,10610.0,0,,,Other_Region,Other_Region
iotc,2017,10,SYC,2800.0,0,,,Other_Region,Other_Region
iotc,2018,5,SYC,1800.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,15070.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,3550.0,0,,,Other_Region,Other_Region
iotc,2018,10,SYC,4600.0,0,,,Other_Region,Other_Region
iotc,2017,5,ZAF,31320.0,0,,,Other_Region,Other_Region
iotc,2017,5,ZAF,9548.0,0,,,Other_Region,Other_Region
iotc,2019,8,ZAF,3650.0,0,,,Other_Region,Other_Region
iotc,2019,8,ZAF,6600.0,0,,,Other_Region,Other_Region
iotc,2019,9,ZAF,20785.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,3060.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,2677.11,0,,,Other_Region,Other_Region
iotc,2017,1,REU,726.56,0,,,Other_Region,Other_Region
iotc,2017,6,REU,498.05,0,,,Other_Region,Other_Region
iotc,2018,1,REU,2553.51,0,,,Other_Region,Other_Region
iotc,2018,2,REU,1591.51,0,,,Other_Region,Other_Region
iotc,2018,8,REU,4916.12,0,,,Other_Region,Other_Region
iotc,2018,10,REU,2387.0,0,,,Other_Region,Other_Region
iotc,2019,4,REU,4051.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,7423.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,6331.0,0,,,Other_Region,Other_Region
iotc,2019,11,REU,10819.0,0,,,Other_Region,Other_Region
iotc,2017,2,SYC,15250.0,0,,,Other_Region,Other_Region
iotc,2017,3,SYC,58650.0,0,,,Other_Region,Other_Region
iotc,2017,6,SYC,600.0,0,,,Other_Region,Other_Region
iotc,2017,9,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,9,ZAF,3264.0,0,,,Other_Region,Other_Region
iotc,2018,7,ZAF,5772.0,0,,,Other_Region,Other_Region
iotc,2018,12,ZAF,11450.0,0,,,Other_Region,Other_Region
iotc,2019,8,ZAF,20148.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,6000.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,1279.32,0,,,Other_Region,Other_Region
iotc,2017,1,REU,3537.81,0,,,Other_Region,Other_Region
iotc,2017,1,REU,1925.7,0,,,Other_Region,Other_Region
iotc,2017,3,REU,8329.58,0,,,Other_Region,Other_Region
iotc,2017,3,REU,2261.09,0,,,Other_Region,Other_Region
iotc,2017,5,REU,797.57,0,,,Other_Region,Other_Region
iotc,2018,4,REU,3393.66,0,,,Other_Region,Other_Region
iotc,2018,4,REU,3605.3,0,,,Other_Region,Other_Region
iotc,2018,6,REU,221.36,0,,,Other_Region,Other_Region
iotc,2018,7,REU,5361.15,0,,,Other_Region,Other_Region
iotc,2018,9,REU,2445.0,0,,,Other_Region,Other_Region
iotc,2018,10,REU,12974.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,6831.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,33695.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,10642.0,0,,,Other_Region,Other_Region
iotc,2019,5,REU,11495.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,10402.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,2484.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,11773.0,0,,,Other_Region,Other_Region
iotc,2017,4,SYC,2700.0,0,,,Other_Region,Other_Region
iotc,2017,9,SYC,6260.0,0,,,Other_Region,Other_Region
iotc,2018,2,SYC,700.0,0,,,Other_Region,Other_Region
iotc,2018,4,SYC,16351.0,0,,,Other_Region,Other_Region
iotc,2018,4,SYC,700.0,0,,,Other_Region,Other_Region
iotc,2018,7,SYC,1500.0,0,,,Other_Region,Other_Region
iotc,2018,9,SYC,1700.0,0,,,Other_Region,Other_Region
iotc,2017,11,ZAF,17235.0,0,,,Other_Region,Other_Region
iotc,2017,1,MDV,6000.0,0,,,Other_Region,Other_Region
iotc,2017,1,MDV,3000.0,0,,,Other_Region,Other_Region
iotc,2017,5,MDV,4000.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,16716.02,0,,,Other_Region,Other_Region
iotc,2017,2,REU,1372.2,0,,,Other_Region,Other_Region
iotc,2017,4,REU,3101.15,0,,,Other_Region,Other_Region
iotc,2017,4,REU,2353.46,0,,,Other_Region,Other_Region
iotc,2018,2,REU,3469.48,0,,,Other_Region,Other_Region
iotc,2018,3,REU,4628.77,0,,,Other_Region,Other_Region
iotc,2018,3,REU,3266.52,0,,,Other_Region,Other_Region
iotc,2018,6,REU,16025.05,0,,,Other_Region,Other_Region
iotc,2018,9,REU,3448.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,1984.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,2895.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,32248.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,1166.0,0,,,Other_Region,Other_Region
iotc,2017,11,SYC,900.0,0,,,Other_Region,Other_Region
iotc,2017,11,SYC,13750.0,0,,,Other_Region,Other_Region
iotc,2018,1,SYC,18350.0,0,,,Other_Region,Other_Region
iotc,2018,6,SYC,40990.0,0,,,Other_Region,Other_Region
iotc,2017,6,ZAF,3744.0,0,,,Other_Region,Other_Region
iotc,2019,5,ZAF,4200.0,0,,,Other_Region,Other_Region
iotc,2019,8,ZAF,9000.0,0,,,Other_Region,Other_Region
iotc,2018,5,MDV,1800.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,733.51,0,,,Other_Region,Other_Region
iotc,2017,4,REU,7342.09,0,,,Other_Region,Other_Region
iotc,2017,11,REU,39716.22,0,,,Other_Region,Other_Region
iotc,2017,12,REU,2091.15,0,,,Other_Region,Other_Region
iotc,2018,2,REU,4612.08,0,,,Other_Region,Other_Region
iotc,2018,5,REU,1587.87,0,,,Other_Region,Other_Region
iotc,2018,7,REU,791.26,0,,,Other_Region,Other_Region
iotc,2018,11,REU,7708.0,0,,,Other_Region,Other_Region
iotc,2019,1,REU,21107.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,970.0,0,,,Other_Region,Other_Region
iotc,2019,4,REU,17949.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,11700.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,7551.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,6343.0,0,,,Other_Region,Other_Region
iotc,2019,12,REU,19431.0,0,,,Other_Region,Other_Region
iotc,2017,1,SYC,5679.0,0,,,Other_Region,Other_Region
iotc,2017,2,SYC,8580.0,0,,,Other_Region,Other_Region
iotc,2017,3,SYC,1800.0,0,,,Other_Region,Other_Region
iotc,2017,4,SYC,6020.0,0,,,Other_Region,Other_Region
iotc,2017,6,SYC,1911.0,0,,,Other_Region,Other_Region
iotc,2017,6,SYC,600.0,0,,,Other_Region,Other_Region
iotc,2018,2,SYC,1100.0,0,,,Other_Region,Other_Region
iotc,2018,3,SYC,4000.0,0,,,Other_Region,Other_Region
iotc,2018,5,SYC,5550.0,0,,,Other_Region,Other_Region
iotc,2018,10,SYC,6200.0,0,,,Other_Region,Other_Region
iotc,2017,10,ZAF,4800.0,0,,,Other_Region,Other_Region
iotc,2018,9,ZAF,28476.0,0,,,Other_Region,Other_Region
iotc,2019,5,ZAF,1200.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2018,2,MDV,6000.0,0,,,Other_Region,Other_Region
iotc,2017,5,REU,1530.56,0,,,Other_Region,Other_Region
iotc,2017,6,REU,15344.11,0,,,Other_Region,Other_Region
iotc,2017,11,REU,10435.97,0,,,Other_Region,Other_Region
iotc,2017,11,REU,33602.51,0,,,Other_Region,Other_Region
iotc,2018,3,REU,904.01,0,,,Other_Region,Other_Region
iotc,2018,3,REU,3798.22,0,,,Other_Region,Other_Region
iotc,2018,5,REU,11302.66,0,,,Other_Region,Other_Region
iotc,2018,7,REU,552.27,0,,,Other_Region,Other_Region
iotc,2018,8,REU,4712.53,0,,,Other_Region,Other_Region
iotc,2018,8,REU,729.69,0,,,Other_Region,Other_Region
iotc,2018,11,REU,5123.0,0,,,Other_Region,Other_Region
iotc,2019,1,REU,9210.0,0,,,Other_Region,Other_Region
iotc,2019,5,REU,2469.0,0,,,Other_Region,Other_Region
iotc,2019,5,REU,3860.0,0,,,Other_Region,Other_Region
iotc,2019,8,REU,10680.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,12602.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,1896.0,0,,,Other_Region,Other_Region
iotc,2017,1,SYC,800.0,0,,,Other_Region,Other_Region
iotc,2017,1,SYC,2800.0,0,,,Other_Region,Other_Region
iotc,2018,1,SYC,1920.0,0,,,Other_Region,Other_Region
iotc,2018,2,SYC,700.0,0,,,Other_Region,Other_Region
iotc,2018,6,SYC,28850.0,0,,,Other_Region,Other_Region
iotc,2017,7,ZAF,1200.0,0,,,Other_Region,Other_Region
iotc,2018,5,ZAF,1325.0,0,,,Other_Region,Other_Region
iotc,2018,6,ZAF,2640.0,0,,,Other_Region,Other_Region
iotc,2017,1,MDV,24180.0,0,,,Other_Region,Other_Region
iotc,2017,11,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2018,9,MDV,1800.0,0,,,Other_Region,Other_Region
iotc,2018,11,MDV,5400.0,0,,,Other_Region,Other_Region
iotc,2018,12,MDV,4000.0,0,,,Other_Region,Other_Region
iotc,2017,3,REU,4944.24,0,,,Other_Region,Other_Region
iotc,2017,4,REU,500.08,0,,,Other_Region,Other_Region
iotc,2017,5,REU,2536.55,0,,,Other_Region,Other_Region
iotc,2017,6,REU,9948.14,0,,,Other_Region,Other_Region
iotc,2018,4,REU,92.05,0,,,Other_Region,Other_Region
iotc,2018,10,REU,516.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,3415.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,15921.0,0,,,Other_Region,Other_Region
iotc,2019,2,REU,16172.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,9956.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,250.0,0,,,Other_Region,Other_Region
iotc,2019,9,REU,5737.0,0,,,Other_Region,Other_Region
iotc,2017,6,SYC,13203.0,0,,,Other_Region,Other_Region
iotc,2017,7,SYC,1000.0,0,,,Other_Region,Other_Region
iotc,2018,3,SYC,1000.0,0,,,Other_Region,Other_Region
iotc,2018,5,SYC,17100.0,0,,,Other_Region,Other_Region
iotc,2017,4,ZAF,6000.0,0,,,Other_Region,Other_Region
iotc,2017,8,ZAF,6552.0,0,,,Other_Region,Other_Region
iotc,2018,6,ZAF,2607.0,0,,,Other_Region,Other_Region
iotc,2019,5,ZAF,4180.0,0,,,Other_Region,Other_Region
iotc,2019,9,ZAF,3300.0,0,,,Other_Region,Other_Region
iotc,2019,9,ZAF,3300.0,0,,,Other_Region,Other_Region
iotc,2018,1,MOZ,16718.0,0,,,Other_Region,Other_Region
iotc,2017,2,REU,6394.42,0,,,Other_Region,Other_Region
iotc,2017,5,REU,2330.84,0,,,Other_Region,Other_Region
iotc,2017,7,REU,3785.23,0,,,Other_Region,Other_Region
iotc,2017,8,REU,517.91,0,,,Other_Region,Other_Region
iotc,2017,9,REU,21586.24,0,,,Other_Region,Other_Region
iotc,2018,1,REU,12541.05,0,,,Other_Region,Other_Region
iotc,2018,2,REU,1515.77,0,,,Other_Region,Other_Region
iotc,2018,3,REU,590.68,0,,,Other_Region,Other_Region
iotc,2018,7,REU,1486.52,0,,,Other_Region,Other_Region
iotc,2018,10,REU,7807.0,0,,,Other_Region,Other_Region
iotc,2019,5,REU,3586.0,0,,,Other_Region,Other_Region
iotc,2019,6,REU,14958.0,0,,,Other_Region,Other_Region
iotc,2019,10,REU,3231.0,0,,,Other_Region,Other_Region
iotc,2017,1,SYC,10300.0,0,,,Other_Region,Other_Region
iotc,2017,9,SYC,1600.0,0,,,Other_Region,Other_Region
iotc,2018,9,SYC,700.0,0,,,Other_Region,Other_Region
iotc,2017,9,ZAF,10650.0,0,,,Other_Region,Other_Region
iotc,2017,10,ZAF,11275.0,0,,,Other_Region,Other_Region
iotc,2018,6,ZAF,5200.0,0,,,Other_Region,Other_Region
iotc,2019,5,ZAF,2200.0,0,,,Other_Region,Other_Region
iotc,2019,6,ZAF,7920.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,2,MDV,15300.0,0,,,Other_Region,Other_Region
iotc,2018,8,MDV,15200.0,0,,,Other_Region,Other_Region
iotc,2019,5,MDV,2000.0,0,,,Other_Region,Other_Region
iotc,2017,1,REU,7106.17,0,,,Other_Region,Other_Region
iotc,2017,1,REU,158.67,0,,,Other_Region,Other_Region
iotc,2017,3,REU,1538.38,0,,,Other_Region,Other_Region
iotc,2017,8,REU,6220.84,0,,,Other_Region,Other_Region
iotc,2017,9,REU,2220.0,0,,,Other_Region,Other_Region
iotc,2017,10,REU,4449.63,0,,,Other_Region,Other_Region
iotc,2017,12,REU,6218.64,0,,,Other_Region,Other_Region
iotc,2018,1,REU,120.25,0,,,Other_Region,Other_Region
iotc,2018,2,REU,563.16,0,,,Other_Region,Other_Region
iotc,2018,6,REU,7054.09,0,,,Other_Region,Other_Region
iotc,2018,9,REU,1030.0,0,,,Other_Region,Other_Region
iotc,2019,1,REU,25089.0,0,,,Other_Region,Other_Region
iotc,2019,3,REU,14432.0,0,,,Other_Region,Other_Region
iotc,2019,5,REU,29935.0,0,,,Other_Region,Other_Region
